filename_key,livelier
G_GT_6_2225#0,3.6500000953674316
G_GT_6_2287#0,3.799999952316284
G_GT_6_2287#1,1.8600000143051147
G_GT_6_2287#2,3.0799999237060547
G_GT_6_2330#0,1.2899999618530273
G_GT_6_2331#0,2.4000000953674316
G_GT_6_2338#0,1.7300000190734863
G_GT_6_2338#1,1.2699999809265137
G_GT_6_2338#2,4.619999885559082
G_GT_6_2340#0,1.4800000190734863
G_GT_6_2340#1,3.9100000858306885
G_GT_6_2344#0,0.7900000214576721
G_GT_6_2377#0,1.6699999570846558
G_GT_6_2397#0,5.300000190734863
G_GT_6_2403#0,3.6600000858306885
G_GT_6_2403#1,7.579999923706055
G_GT_6_2434#0,1.3300000429153442
G_GT_6_2434#1,1.809999942779541
G_GT_6_2434#2,1.4800000190734863
G_GT_6_2436#0,7.25
G_GT_6_2436#1,2.569999933242798
G_GT_6_2436#2,3.0399999618530273
G_GT_6_2488#0,2.9000000953674316
G_GT_6_2488#1,3.059999942779541
G_GT_6_2488#2,1.440000057220459
G_GT_6_2488#3,1.4900000095367432
G_GT_6_2488#4,3.430000066757202
G_GT_6_2488#5,1.6699999570846558
G_GT_6_2496#0,7.96999979019165
G_GT_6_2496#1,3.5399999618530273
G_GT_6_2496#2,6.329999923706055
G_GT_6_2496#3,4.489999771118164
G_GT_6_2497#0,1.0199999809265137
G_GT_6_2497#1,3.450000047683716
G_GT_6_2497#2,4.920000076293945
G_GT_6_2497#3,4.130000114440918
G_GT_6_2497#4,4.190000057220459
G_GT_6_2497#5,1.0800000429153442
G_GT_6_2497#6,5.230000019073486
G_GT_6_2511#0,4.349999904632568
G_GT_6_2511#1,4.429999828338623
G_GT_6_2511#2,1.3200000524520874
G_GT_6_2517#0,2.819999933242798
G_GT_6_2517#1,4.420000076293945
G_GT_6_2518#0,2.0
G_GT_6_2518#1,4.130000114440918
G_GT_6_2518#2,7.829999923706055
G_GT_6_2547#0,3.0199999809265137
G_GT_6_2547#1,1.600000023841858
G_GT_6_2558#0,2.390000104904175
G_GT_6_2583#0,1.7300000190734863
G_GT_6_2583#1,3.5399999618530273
G_GT_6_2583#2,1.600000023841858
G_GT_6_2584#0,4.760000228881836
G_GT_6_2585#0,2.799999952316284
